master_id,record_type,event_date,event_year,event_month,date_precision,latitude,longitude,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,injury_count,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare
IND-EVT-001385,EVENT,2018-06-01,2018.0,6.0,day,,,Kerala,Wayanad and Kannur,"cidences in Kozhikode, Wayanad and Kannur districts, Kerela",,,,,,,,,Kaggle LandslideIncidences,KAGGLE-042,,KaggleLandslideIncidences:42,1,,False,SOURCE,MEDIUM,2018-06-01_kerala_wayanad kannur_cidences in kozhikode wayanad kannur districts kerela,,False,,"During heavy downpour in the second week of June 2018, thirty six (36) landslide incidences were reported in various parts of northern Kerala (27 in Kozhikode, 8 in Wayanad and 1 in Kannur districts) with huge loss to lives and property. Kozhikode district is the worst affected among these three districts with respect to the number of landslide incidences, casualties and property loss. The Karinchola mala landslide in Kattipara Panchayat, Kozhikode District is the most devastating with 14 casualties besides huge property loss.",LandslideGuard_Project_Master,2018-06-01,2018-06-01,2018-06-01,,,,,False,,,2018-06-01
IND-EVT-001386,EVENT,2018-06-01,2018.0,6.0,day,,,,Landslide incidences in Malappuam and Palakkad,"cidences in Malappuam and Palakkad districts, Kerela",,,,,,,,,Kaggle LandslideIncidences,KAGGLE-043,,KaggleLandslideIncidences:43,1,,False,SOURCE,MEDIUM,2018-06-01_incidences in malappuam palakkad_cidences in malappuam palakkad districts kerela,,False,,Heavy rainfall during south-west monsoon caused several landslides in different parts Malappuram and Palakkad district causing damages to property and infrastructure. In total thirteen (13) landslide incidences from Malappuram district [9nos] and Palakkad districts [4nos] were reported.,LandslideGuard_Project_Master,2018-06-01,2018-06-01,2018-06-01,,,,,False,,,2018-06-01
IND-EVT-001393,EVENT,2017-09-02,2017.0,9.0,day,,,Himachal Pradesh,Shimla,"Landslide on on NH-5 near Dhalli area, Shimla district, Himachal Pradesh",,,,,,,,,Kaggle LandslideIncidences,KAGGLE-050,,KaggleLandslideIncidences:50,1,,False,SOURCE,MEDIUM,2017-09-02_himachal pradesh_shimla_on on nh 5 dhalli shimla himachal pradesh,,False,,"Heavy monsoon rainfall triggered a massive rock slide (reactivated) on NH-5 near Dhalli area, Shimla district, Himachal Pradesh on 2nd September, 2017 which resulted complete damage of few parked vehicles, blockage and damage of National Highway and partial damage of a temple building. No casualties were reported due to the slide.",LandslideGuard_Project_Master,2017-09-02,2017-09-02,2017-09-02,,,,,False,,,2017-09-02
IND-EVT-001394,EVENT,2017-08-13,2017.0,8.0,day,,,Himachal Pradesh,Mandi,"cidence at Kotrupi on National Highway-154, Padhar Tehsil, Mandi district, Himachal Pradesh",,,,,,,,,Kaggle LandslideIncidences,KAGGLE-051,,KaggleLandslideIncidences:51,1,,False,SOURCE,MEDIUM,2017-08-13_himachal pradesh_mandi_cidence kotrupi on national highway 154 padhar tehsil mandi himachal pradesh,,False,,"On 13 August 2017, a massive landslide took place at Kotrupi on National Highway-154, Padhar Tehsil, Mandi district, Himachal Pradesh. The landslide resulted into several casualties, which includes about passengers of Chamba-Manali and Manali-Katra HRTC Buses.",LandslideGuard_Project_Master,2017-08-13,2017-08-13,2017-08-13,,,,,False,,,2017-08-13
IND-INV-000037,INVENTORY,,2014.0,,year,11.6925,75.806389,Kerala,Kozhikode,Chattankottunada,2014.0,Rainfall,Debris,Slide,Active,1500.0,,,Geological Survey of India (GSI) inventory,KRL/KOZ/54M14/2015/208,,GSI:6961,1,GSI,False,SOURCE,HIGH,11.693_75.806,,False,,OBJECTID=6961,LandslideGuard_Project_Master,,,,11.6925,75.806389,11.6925,75.806389,True,11.692,75.806,
IND-INV-000038,INVENTORY,,2014.0,,year,11.6925,75.806389,Kerala,Kozhikode,Nagampara,2014.0,Rainfall,Rock cum Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KRL/KOZ/54M14/2015/179,,GSI:5603,1,GSI,False,SOURCE,HIGH,11.693_75.806,,False,,OBJECTID=5603,LandslideGuard_Project_Master,,,,11.6925,75.806389,11.6925,75.806389,True,11.692,75.806,
IND-INV-000041,INVENTORY,,1974.0,,year,11.666667,75.833611,Kerala,Kozhikode,Vattippana,1974.0,Rainfall,Debris,Flow,Dormant,6000.0,,,Geological Survey of India (GSI) inventory,KRL/KOZ/54M14/2015/142,,GSI:5626,1,GSI,False,SOURCE,HIGH,11.667_75.834,,False,,OBJECTID=5626,LandslideGuard_Project_Master,,,,11.666667,75.833611,11.666667,75.833611,True,11.667,75.834,
IND-INV-000042,INVENTORY,,1984.0,,year,11.666667,75.833611,Kerala,Kozhikode,Vattippana,1984.0,Rainfall,Debris,Flow,Active,6000.0,,,Geological Survey of India (GSI) inventory,KRL/KOZ/54M14/2015/105,,GSI:6765,1,GSI,False,SOURCE,HIGH,11.667_75.834,,False,,OBJECTID=6765,LandslideGuard_Project_Master,,,,11.666667,75.833611,11.666667,75.833611,True,11.667,75.834,
IND-INV-000074,INVENTORY,,,,unknown,11.715833,75.766111,Kerala,Kozhikode,Mundyod mala,,Rainfall,Rock cum Debris,Flow,Active,0.0,,,Geological Survey of India (GSI) inventory,KRL/KOZ/54M14/2015/176,,GSI:5872,1,GSI,False,SOURCE,HIGH,11.716_75.766,,False,,OBJECTID=5872,LandslideGuard_Project_Master,,,,11.715833,75.766111,11.715833,75.766111,True,11.716,75.766,
IND-INV-000075,INVENTORY,,,,unknown,11.715556,75.765833,Kerala,Kozhikode,Mundyod mala,,Rainfall,Rock cum Debris,Slide,Active,75.0,,,Geological Survey of India (GSI) inventory,KRL/KOZ/54M14/2015/183,,GSI:5607,1,GSI,False,SOURCE,HIGH,11.716_75.766,,False,,OBJECTID=5607,LandslideGuard_Project_Master,,,,11.715556,75.765833,11.715556,75.765833,True,11.716,75.766,
IND-INV-000092,INVENTORY,,,,unknown,14.940944,74.073261,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,448.5,,,Geological Survey of India (GSI) inventory,KA/UK/48J01/2015/89,,GSI:5926,1,GSI,False,SOURCE,HIGH,14.941_74.073,,False,,OBJECTID=5926,LandslideGuard_Project_Master,,,,14.940944,74.073261,14.940944,74.073261,True,14.941,74.073,
IND-INV-000093,INVENTORY,,,,unknown,14.941061,74.072997,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,181.5,,,Geological Survey of India (GSI) inventory,KA/UK/48J01/2015/88,,GSI:5925,1,GSI,False,SOURCE,HIGH,14.941_74.073,,False,,OBJECTID=5925,LandslideGuard_Project_Master,,,,14.941061,74.072997,14.941061,74.072997,True,14.941,74.073,
IND-INV-000111,INVENTORY,,,,unknown,14.846669,74.183056,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,133.0,,,Geological Survey of India (GSI) inventory,KA/UK/48J01/2015/108,,GSI:5664,1,GSI,False,SOURCE,HIGH,14.847_74.183,,False,,OBJECTID=5664,LandslideGuard_Project_Master,,,,14.846669,74.183056,14.846669,74.183056,True,14.847,74.183,
IND-INV-000112,INVENTORY,,,,unknown,14.846883,74.182911,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,4550.0,,,Geological Survey of India (GSI) inventory,KA/UK/48J01/2015/110,,GSI:5666,1,GSI,False,SOURCE,HIGH,14.847_74.183,,False,,OBJECTID=5666,LandslideGuard_Project_Master,,,,14.846883,74.182911,14.846883,74.182911,True,14.847,74.183,
IND-INV-000113,INVENTORY,,,,unknown,14.846883,74.182911,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,702.0,,,Geological Survey of India (GSI) inventory,KA/UK/48J01/2015/107,,GSI:5663,1,GSI,False,SOURCE,HIGH,14.847_74.183,,False,,OBJECTID=5663,LandslideGuard_Project_Master,,,,14.846883,74.182911,14.846883,74.182911,True,14.847,74.183,
IND-INV-000117,INVENTORY,,,,unknown,15.003167,74.358917,Karnataka,Uttar Kannada,S of Badapohl,,Rainfall,Debris,Slide,Suspended,48.0,,,Geological Survey of India (GSI) inventory,KA/UTT/48I08/2018/15,,GSI:24098,1,GSI,False,SOURCE,HIGH,15.003_74.359,,False,,OBJECTID=24098,LandslideGuard_Project_Master,,,,15.003167,74.358917,15.003167,74.358917,True,15.003,74.359,
IND-INV-000118,INVENTORY,,,,unknown,15.002611,74.359056,Karnataka,Uttar Kannada,S of Badapohl,,Rainfall,Debris,Slide,Suspended,48.0,,,Geological Survey of India (GSI) inventory,KA/UTT/48I08/2018/14,,GSI:24097,1,GSI,False,SOURCE,HIGH,15.003_74.359,,False,,OBJECTID=24097,LandslideGuard_Project_Master,,,,15.002611,74.359056,15.002611,74.359056,True,15.003,74.359,
IND-INV-000126,INVENTORY,,,,unknown,14.746788,74.250685,Karnataka,Uttar Kannada,,,Rainfall,Rock,Slide,Dormant,36.0,,,Geological Survey of India (GSI) inventory,KA/UK/48J06/2015/155,,GSI:7188,1,GSI,False,SOURCE,HIGH,14.747_74.251,,False,,OBJECTID=7188,LandslideGuard_Project_Master,,,,14.746788,74.250685,14.746788,74.250685,True,14.747,74.251,
IND-INV-000127,INVENTORY,,,,unknown,14.746661,74.250747,Karnataka,Uttar Kannada,,,Rainfall,Rock,Fall,Dormant,49.3,,,Geological Survey of India (GSI) inventory,KA/UK/48J06/2015/154,,GSI:7187,1,GSI,False,SOURCE,HIGH,14.747_74.251,,False,,OBJECTID=7187,LandslideGuard_Project_Master,,,,14.746661,74.250747,14.746661,74.250747,True,14.747,74.251,
IND-INV-000130,INVENTORY,,,,unknown,14.672017,74.310767,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,114.0,,,Geological Survey of India (GSI) inventory,KA/UK/48J06/2015/133,,GSI:6797,1,GSI,False,SOURCE,HIGH,14.672_74.311,,False,,OBJECTID=6797,LandslideGuard_Project_Master,,,,14.672017,74.310767,14.672017,74.310767,True,14.672,74.311,
IND-INV-000131,INVENTORY,,,,unknown,14.672233,74.311217,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,73.5,,,Geological Survey of India (GSI) inventory,KA/UK/48J06/2015/137,,GSI:6801,1,GSI,False,SOURCE,HIGH,14.672_74.311,,False,,OBJECTID=6801,LandslideGuard_Project_Master,,,,14.672233,74.311217,14.672233,74.311217,True,14.672,74.311,
IND-INV-000137,INVENTORY,,,,unknown,14.61335,74.357433,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,31.0,,,Geological Survey of India (GSI) inventory,KA/UK/48J06/2015/139,,GSI:6823,1,GSI,False,SOURCE,HIGH,14.613_74.357,,False,,OBJECTID=6823,LandslideGuard_Project_Master,,,,14.61335,74.357433,14.61335,74.357433,True,14.613,74.357,
IND-INV-000139,INVENTORY,,,,unknown,14.613467,74.35745,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,24.0,,,Geological Survey of India (GSI) inventory,KA/UK/48J06/2015/140,,GSI:6967,1,GSI,False,SOURCE,HIGH,14.613_74.357,,False,,OBJECTID=6967,LandslideGuard_Project_Master,,,,14.613467,74.35745,14.613467,74.35745,True,14.613,74.357,
IND-INV-000144,INVENTORY,,,,unknown,14.60555,74.361867,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,36.8,,,Geological Survey of India (GSI) inventory,KA/UK/48J06/2015/145,,GSI:6993,1,GSI,False,SOURCE,HIGH,14.606_74.362,,False,,OBJECTID=6993,LandslideGuard_Project_Master,,,,14.60555,74.361867,14.60555,74.361867,True,14.606,74.362,
IND-INV-000145,INVENTORY,,,,unknown,14.60605,74.3619,Karnataka,Uttar Kannada,,,Rainfall,Rock,Fall,Dormant,48.0,,,Geological Survey of India (GSI) inventory,KA/UK/48J06/2015/146,,GSI:6994,1,GSI,False,SOURCE,HIGH,14.606_74.362,,False,,OBJECTID=6994,LandslideGuard_Project_Master,,,,14.60605,74.3619,14.60605,74.3619,True,14.606,74.362,
IND-INV-000152,INVENTORY,,,,unknown,14.576556,74.383556,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,0.0,,,Geological Survey of India (GSI) inventory,KA/UK/48J06/2015/163,,GSI:6779,1,GSI,False,SOURCE,HIGH,14.577_74.384,,False,,OBJECTID=6779,LandslideGuard_Project_Master,,,,14.576556,74.383556,14.576556,74.383556,True,14.577,74.384,
IND-INV-000153,INVENTORY,,,,unknown,14.576889,74.383556,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,84.0,,,Geological Survey of India (GSI) inventory,KA/UK/48J06/2015/162,,GSI:6778,1,GSI,False,SOURCE,HIGH,14.577_74.384,,False,,OBJECTID=6778,LandslideGuard_Project_Master,,,,14.576889,74.383556,14.576889,74.383556,True,14.577,74.384,
IND-INV-000159,INVENTORY,,,,unknown,14.504106,74.361631,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,1961.8,,,Geological Survey of India (GSI) inventory,KA/UK/48J06/2015/169,,GSI:6948,1,GSI,False,SOURCE,HIGH,14.504_74.362,,False,,OBJECTID=6948,LandslideGuard_Project_Master,,,,14.504106,74.361631,14.504106,74.361631,True,14.504,74.362,
IND-INV-000160,INVENTORY,,,,unknown,14.504397,74.362122,Karnataka,Uttar Kannada,,,Rainfall,Debris,Slide,Dormant,1815.6,,,Geological Survey of India (GSI) inventory,KA/UK/48J06/2015/170,,GSI:6970,1,GSI,False,SOURCE,HIGH,14.504_74.362,,False,,OBJECTID=6970,LandslideGuard_Project_Master,,,,14.504397,74.362122,14.504397,74.362122,True,14.504,74.362,
IND-INV-000181,INVENTORY,,,,unknown,13.68,75.05,Karnataka,Shivamoga,Addagudda,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/13,,GSI:26606,1,GSI,False,SOURCE,HIGH,13.680_75.050,,False,,OBJECTID=26606,LandslideGuard_Project_Master,,,,13.68,75.05,13.68,75.05,True,13.68,75.05,
IND-INV-000182,INVENTORY,,,,unknown,13.68,75.05,Karnataka,Shivamoga,Addagudda,,Rainfall,Debris,Slump,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/14,,GSI:26607,1,GSI,False,SOURCE,HIGH,13.680_75.050,,False,,OBJECTID=26607,LandslideGuard_Project_Master,,,,13.68,75.05,13.68,75.05,True,13.68,75.05,
IND-INV-000183,INVENTORY,,,,unknown,13.68,75.05,Karnataka,Shivamoga,Addagudda,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/15,,GSI:26608,1,GSI,False,SOURCE,HIGH,13.680_75.050,,False,,OBJECTID=26608,LandslideGuard_Project_Master,,,,13.68,75.05,13.68,75.05,True,13.68,75.05,
IND-INV-000186,INVENTORY,,,,unknown,13.66,75.14,Karnataka,Shivamoga,Dinda village,,Rainfall,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/37,,GSI:26652,1,GSI,False,SOURCE,HIGH,13.660_75.140,,False,,OBJECTID=26652,LandslideGuard_Project_Master,,,,13.66,75.14,13.66,75.14,True,13.66,75.14,
IND-INV-000187,INVENTORY,,,,unknown,13.66,75.14,Karnataka,Shivamoga,North of Dinda village,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/38,,GSI:26653,1,GSI,False,SOURCE,HIGH,13.660_75.140,,False,,OBJECTID=26653,LandslideGuard_Project_Master,,,,13.66,75.14,13.66,75.14,True,13.66,75.14,
IND-INV-000193,INVENTORY,,,,unknown,13.7,75.14,Karnataka,Shivamoga,Kankod Village area,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/8,,GSI:26597,1,GSI,False,SOURCE,HIGH,13.700_75.140,,False,,OBJECTID=26597,LandslideGuard_Project_Master,,,,13.7,75.14,13.7,75.14,True,13.7,75.14,
IND-INV-000194,INVENTORY,,,,unknown,13.7,75.14,Karnataka,Shivamoga,West of Kankod Village,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/9,,GSI:26598,1,GSI,False,SOURCE,HIGH,13.700_75.140,,False,,OBJECTID=26598,LandslideGuard_Project_Master,,,,13.7,75.14,13.7,75.14,True,13.7,75.14,
IND-INV-000207,INVENTORY,,,,unknown,13.72,74.99,Karnataka,Shimogga,Hulikal Ghat road,,Rainfall,Debris,Slide,Dormant,0.0,,,Geological Survey of India (GSI) inventory,KA/DAK/48K14/2020/36,,GSI:26877,1,GSI,False,SOURCE,HIGH,13.720_74.990,,False,,OBJECTID=26877,LandslideGuard_Project_Master,,,,13.72,74.99,13.72,74.99,True,13.72,74.99,
IND-INV-000208,INVENTORY,,,,unknown,13.72,74.99,Karnataka,Shimogga,Hulikal Ghat road,,Rainfall,Earth,Slide,Dormant,0.0,,,Geological Survey of India (GSI) inventory,KA/DAK/48K14/2020/34,,GSI:26875,1,GSI,False,SOURCE,HIGH,13.720_74.990,,False,,OBJECTID=26875,LandslideGuard_Project_Master,,,,13.72,74.99,13.72,74.99,True,13.72,74.99,
IND-INV-000209,INVENTORY,,,,unknown,13.72,74.99,Karnataka,Shimogga,Hulikal Ghat road,,Rainfall,Earth,Slide,Dormant,0.0,,,Geological Survey of India (GSI) inventory,KA/DAK/48K14/2020/33,,GSI:26874,1,GSI,False,SOURCE,HIGH,13.720_74.990,,False,,OBJECTID=26874,LandslideGuard_Project_Master,,,,13.72,74.99,13.72,74.99,True,13.72,74.99,
IND-INV-000210,INVENTORY,,,,unknown,13.72,74.99,Karnataka,Shimogga,Hulikal Ghat road,,Rainfall,Earth,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,KA/DAK/48K14/2020/40,,GSI:26881,1,GSI,False,SOURCE,HIGH,13.720_74.990,,False,,OBJECTID=26881,LandslideGuard_Project_Master,,,,13.72,74.99,13.72,74.99,True,13.72,74.99,
IND-INV-000211,INVENTORY,,,,unknown,13.72,74.99,Karnataka,Shimogga,Hulikal Ghat road,,Rainfall,Earth,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,KA/DAK/48K14/2020/39,,GSI:26880,1,GSI,False,SOURCE,HIGH,13.720_74.990,,False,,OBJECTID=26880,LandslideGuard_Project_Master,,,,13.72,74.99,13.72,74.99,True,13.72,74.99,
IND-INV-000212,INVENTORY,,,,unknown,13.72,74.99,Karnataka,Shimogga,Hulikal Ghat road,,Rainfall,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,KA/DAK/48K14/2020/35,,GSI:26876,1,GSI,False,SOURCE,HIGH,13.720_74.990,,False,,OBJECTID=26876,LandslideGuard_Project_Master,,,,13.72,74.99,13.72,74.99,True,13.72,74.99,
IND-INV-000213,INVENTORY,,,,unknown,13.72,74.99,Karnataka,Dakshin Kannada,Hulikal Ghat road,,Rainfall,Debris,Slide,Dormant,0.0,,,Geological Survey of India (GSI) inventory,KA/DAK/48K14/2020/15,,GSI:26856,1,GSI,False,SOURCE,HIGH,13.720_74.990,,False,,OBJECTID=26856,LandslideGuard_Project_Master,,,,13.72,74.99,13.72,74.99,True,13.72,74.99,
IND-INV-000214,INVENTORY,,,,unknown,13.72,74.99,Karnataka,Shimogga,Hulikal Ghat road,,Rainfall,Earth,Slide,Dormant,0.0,,,Geological Survey of India (GSI) inventory,KA/DAK/48K14/2020/31,,GSI:26872,1,GSI,False,SOURCE,HIGH,13.720_74.990,,False,,OBJECTID=26872,LandslideGuard_Project_Master,,,,13.72,74.99,13.72,74.99,True,13.72,74.99,
IND-INV-000215,INVENTORY,,,,unknown,13.72,74.99,Karnataka,Shimogga,Hulikal Ghat road,,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/DAK/48K14/2020/32,,GSI:26873,1,GSI,False,SOURCE,HIGH,13.720_74.990,,False,,OBJECTID=26873,LandslideGuard_Project_Master,,,,13.72,74.99,13.72,74.99,True,13.72,74.99,
IND-INV-000216,INVENTORY,,,,unknown,13.72,74.99,Karnataka,Shimogga,Hulikal Ghat road,,Rainfall,Earth,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,KA/DAK/48K14/2020/41,,GSI:26882,1,GSI,False,SOURCE,HIGH,13.720_74.990,,False,,OBJECTID=26882,LandslideGuard_Project_Master,,,,13.72,74.99,13.72,74.99,True,13.72,74.99,
